ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
8,"White Non-Hispanic",2018,"2018",126375,7184.000000000001,"Alexandria city, VA","05000US51510","alexandria-city-va"
9,"Hispanic",2018,"2018",74854,7363.999999999999,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
7,"Two Or More",2018,"2018",65078,25547,"James City County, VA","05000US51095","james-city-county-va"
0,"Total",2018,"2018",78584,9204,"Albemarle County, VA","05000US51003","albemarle-county-va"
7,"Two Or More",2018,"2018",76052,54565.99999999999,"Frederick County, VA","05000US51069","frederick-county-va"
7,"Two Or More",2018,"2018",94884,24615,"Fairfax County, VA","05000US51059","fairfax-county-va"
7,"Two Or More",2018,"2018",116787,33679,"Loudoun County, VA","05000US51107","loudoun-county-va"
7,"Two Or More",2018,"2018",95793,18573,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
0,"Total",2018,"2018",122394,4383,"Arlington County, VA","05000US51013","arlington-county-va"
9,"Hispanic",2018,"2018",91825,31977.999999999996,"Suffolk city, VA","05000US51800","suffolk-city-va"
7,"Two Or More",2018,"2018",27913,22867,"Montgomery County, VA","05000US51121","montgomery-county-va"
7,"Two Or More",2018,"2018",35377,11182,"Bedford County, VA","05000US51019","bedford-county-va"
0,"Total",2018,"2018",59820,4497,"Augusta County, VA","05000US51015","augusta-county-va"
7,"Two Or More",2018,"2018",111058,26392,"Arlington County, VA","05000US51013","arlington-county-va"
7,"Two Or More",2018,"2018",98165,27129,"Prince William County, VA","05000US51153","prince-william-county-va"
7,"Two Or More",2018,"2018",28960,22158,"Albemarle County, VA","05000US51003","albemarle-county-va"
6,"Other",2018,"2018",47734,28936.000000000004,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
0,"Total",2018,"2018",64084,7730.000000000001,"Bedford County, VA","05000US51019","bedford-county-va"
9,"Hispanic",2018,"2018",46947,12956,"Roanoke city, VA","05000US51770","roanoke-city-va"
6,"Other",2018,"2018",93824,45188,"Suffolk city, VA","05000US51800","suffolk-city-va"
6,"Other",2018,"2018",51599,27626,"Richmond city, VA","05000US51760","richmond-city-va"
0,"Total",2018,"2018",80655,3052,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
7,"Two Or More",2018,"2018",61320,11790,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
6,"Other",2018,"2018",32140,9577,"Norfolk city, VA","05000US51710","norfolk-city-va"
6,"Other",2018,"2018",50625,23814,"Newport News city, VA","05000US51700","newport-news-city-va"
0,"Total",2018,"2018",122227,2180,"Fairfax County, VA","05000US51059","fairfax-county-va"
9,"Hispanic",2018,"2018",48439,12669,"Richmond city, VA","05000US51760","richmond-city-va"
7,"Two Or More",2018,"2018",91272,77489,"Stafford County, VA","05000US51179","stafford-county-va"
6,"Other",2018,"2018",40423,22035,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
6,"Other",2018,"2018",49795,4114,"Alexandria city, VA","05000US51510","alexandria-city-va"
0,"Total",2018,"2018",92145,9810,"Fauquier County, VA","05000US51061","fauquier-county-va"
6,"Other",2018,"2018",57690,19938,"Stafford County, VA","05000US51179","stafford-county-va"
7,"Two Or More",2018,"2018",75649,28550,"Alexandria city, VA","05000US51510","alexandria-city-va"
7,"Two Or More",2018,"2018",95671,15678,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
0,"Total",2018,"2018",80953,9163,"Frederick County, VA","05000US51069","frederick-county-va"
9,"Hispanic",2018,"2018",47862,21378,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
6,"Other",2018,"2018",71721,6582,"Prince William County, VA","05000US51153","prince-william-county-va"
6,"Other",2018,"2018",35896,24205,"Montgomery County, VA","05000US51121","montgomery-county-va"
6,"Other",2018,"2018",92020,20021,"Loudoun County, VA","05000US51107","loudoun-county-va"
0,"Total",2018,"2018",91309,4928,"Hanover County, VA","05000US51085","hanover-county-va"
7,"Two Or More",2018,"2018",81170,21686,"Hampton city, VA","05000US51650","hampton-city-va"
6,"Other",2018,"2018",24306,18480,"Henrico County, VA","05000US51087","henrico-county-va"
6,"Other",2018,"2018",98993,43307,"Hanover County, VA","05000US51085","hanover-county-va"
0,"Total",2018,"2018",68069,2848,"Henrico County, VA","05000US51087","henrico-county-va"
9,"Hispanic",2018,"2018",40719,8009.000000000001,"Norfolk city, VA","05000US51710","norfolk-city-va"
6,"Other",2018,"2018",72483,12454,"Fairfax County, VA","05000US51059","fairfax-county-va"
6,"Other",2018,"2018",63880,23769,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
7,"Two Or More",2018,"2018",42063,18687,"Newport News city, VA","05000US51700","newport-news-city-va"
0,"Total",2018,"2018",83190,7866,"James City County, VA","05000US51095","james-city-county-va"
6,"Other",2018,"2018",71156,18157,"Arlington County, VA","05000US51013","arlington-county-va"
7,"Two Or More",2018,"2018",53128,14564,"Norfolk city, VA","05000US51710","norfolk-city-va"
5,"Pacific Islander",2018,"2018",61566,7535,"Loudoun County, VA","05000US51107","loudoun-county-va"
0,"Total",2018,"2018",139915,4772,"Loudoun County, VA","05000US51107","loudoun-county-va"
9,"Hispanic",2018,"2018",60637,10534,"Newport News city, VA","05000US51700","newport-news-city-va"
5,"Pacific Islander",2018,"2018",63018,58369,"Arlington County, VA","05000US51013","arlington-county-va"
4,"Asian",2018,"2018",80619,10980,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
7,"Two Or More",2018,"2018",27217,12426,"Richmond city, VA","05000US51760","richmond-city-va"
0,"Total",2018,"2018",51932,5064,"Montgomery County, VA","05000US51121","montgomery-county-va"
4,"Asian",2018,"2018",185263,117954.00000000001,"Roanoke city, VA","05000US51770","roanoke-city-va"
4,"Asian",2018,"2018",44773,31217,"Richmond city, VA","05000US51760","richmond-city-va"
4,"Asian",2018,"2018",75667,75774,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
0,"Total",2018,"2018",107925,5103,"Prince William County, VA","05000US51153","prince-william-county-va"
9,"Hispanic",2018,"2018",68083,36965,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
7,"Two Or More",2018,"2018",73537,38895,"Suffolk city, VA","05000US51800","suffolk-city-va"
4,"Asian",2018,"2018",53333,14921.000000000002,"Norfolk city, VA","05000US51710","norfolk-city-va"
0,"Total",2018,"2018",68595,6608,"Roanoke County, VA","05000US51161","roanoke-county-va"
9,"Hispanic",2018,"2018",54108,17708,"Hampton city, VA","05000US51650","hampton-city-va"
4,"Asian",2018,"2018",63307,26916,"Newport News city, VA","05000US51700","newport-news-city-va"
7,"Two Or More",2018,"2018",61014,14695,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
4,"Asian",2018,"2018",97988,60749,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
0,"Total",2018,"2018",61199,3699,"Rockingham County, VA","05000US51165","rockingham-county-va"
4,"Asian",2018,"2018",102710,66542,"Hampton city, VA","05000US51650","hampton-city-va"
4,"Asian",2018,"2018",97752,21504,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
8,"White Non-Hispanic",2018,"2018",87842,4964,"Albemarle County, VA","05000US51003","albemarle-county-va"
0,"Total",2018,"2018",88431,7266,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
9,"Hispanic",2018,"2018",53988,36695,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
4,"Asian",2018,"2018",102638,24684,"Alexandria city, VA","05000US51510","alexandria-city-va"
4,"Asian",2018,"2018",71217,45693,"York County, VA","05000US51199","york-county-va"
8,"White Non-Hispanic",2018,"2018",141703,7363.999999999999,"Arlington County, VA","05000US51013","arlington-county-va"
0,"Total",2018,"2018",110307,6315,"Stafford County, VA","05000US51179","stafford-county-va"
4,"Asian",2018,"2018",88871,59820.99999999999,"Stafford County, VA","05000US51179","stafford-county-va"
8,"White Non-Hispanic",2018,"2018",60659,4490,"Augusta County, VA","05000US51015","augusta-county-va"
4,"Asian",2018,"2018",73632,26911,"Roanoke County, VA","05000US51161","roanoke-county-va"
0,"Total",2018,"2018",83593,11328,"York County, VA","05000US51199","york-county-va"
9,"Hispanic",2018,"2018",52208,7086,"Alexandria city, VA","05000US51510","alexandria-city-va"
8,"White Non-Hispanic",2018,"2018",70060,6033,"Bedford County, VA","05000US51019","bedford-county-va"
4,"Asian",2018,"2018",95942,20957,"Prince William County, VA","05000US51153","prince-william-county-va"
8,"White Non-Hispanic",2018,"2018",85099,4953,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
0,"Total",2018,"2018",101215,6379,"Alexandria city, VA","05000US51510","alexandria-city-va"
4,"Asian",2018,"2018",153546,12876,"Loudoun County, VA","05000US51107","loudoun-county-va"
4,"Asian",2018,"2018",45573,22062,"James City County, VA","05000US51095","james-city-county-va"
4,"Asian",2018,"2018",92013,12118,"Henrico County, VA","05000US51087","henrico-county-va"
0,"Total",2018,"2018",80265,4113,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
9,"Hispanic",2018,"2018",94792,39826,"York County, VA","05000US51199","york-county-va"
8,"White Non-Hispanic",2018,"2018",140732,3443.9999999999995,"Fairfax County, VA","05000US51059","fairfax-county-va"
4,"Asian",2018,"2018",141707,60925.99999999999,"Hanover County, VA","05000US51085","hanover-county-va"
8,"White Non-Hispanic",2018,"2018",91241,13535,"Fauquier County, VA","05000US51061","fauquier-county-va"
0,"Total",2018,"2018",55466,2859,"Hampton city, VA","05000US51650","hampton-city-va"
4,"Asian",2018,"2018",127331,7545.999999999999,"Fairfax County, VA","05000US51059","fairfax-county-va"
4,"Asian",2018,"2018",91931,50735,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
8,"White Non-Hispanic",2018,"2018",85172,9565,"Frederick County, VA","05000US51069","frederick-county-va"
0,"Total",2018,"2018",42389,4427,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
9,"Hispanic",2018,"2018",71146,24954,"Stafford County, VA","05000US51179","stafford-county-va"
4,"Asian",2018,"2018",42846,17599,"Bedford County, VA","05000US51019","bedford-county-va"
4,"Asian",2018,"2018",107516,19194,"Arlington County, VA","05000US51013","arlington-county-va"
8,"White Non-Hispanic",2018,"2018",95209,9190,"Hanover County, VA","05000US51085","hanover-county-va"
0,"Total",2018,"2018",50180,3050,"Newport News city, VA","05000US51700","newport-news-city-va"
4,"Asian",2018,"2018",64337,45905,"Albemarle County, VA","05000US51003","albemarle-county-va"
3,"Native American",2018,"2018",50735,12473,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
3,"Native American",2018,"2018",36921,33222,"Richmond city, VA","05000US51760","richmond-city-va"
0,"Total",2018,"2018",49587,2812,"Norfolk city, VA","05000US51710","norfolk-city-va"
9,"Hispanic",2018,"2018",69496,25323,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
3,"Native American",2018,"2018",92201,58837.00000000001,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
3,"Native American",2018,"2018",96055,29731,"Norfolk city, VA","05000US51710","norfolk-city-va"
8,"White Non-Hispanic",2018,"2018",77098,3648.0000000000005,"Henrico County, VA","05000US51087","henrico-county-va"
0,"Total",2018,"2018",47919,4155,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
3,"Native American",2018,"2018",54133,22696,"Stafford County, VA","05000US51179","stafford-county-va"
3,"Native American",2018,"2018",80146,11426,"Prince William County, VA","05000US51153","prince-william-county-va"
8,"White Non-Hispanic",2018,"2018",93902,8165,"James City County, VA","05000US51095","james-city-county-va"
0,"Total",2018,"2018",48987,2137,"Richmond city, VA","05000US51760","richmond-city-va"
9,"Hispanic",2018,"2018",63680,23047,"Rockingham County, VA","05000US51165","rockingham-county-va"
3,"Native American",2018,"2018",85515,26842,"Loudoun County, VA","05000US51107","loudoun-county-va"
3,"Native American",2018,"2018",61501,27955,"Henrico County, VA","05000US51087","henrico-county-va"
0,"Total",2018,"2018",42711,5665,"Roanoke city, VA","05000US51770","roanoke-city-va"
3,"Native American",2018,"2018",192525,108405,"Fauquier County, VA","05000US51061","fauquier-county-va"
9,"Hispanic",2018,"2018",82529,8429,"Prince William County, VA","05000US51153","prince-william-county-va"
3,"Native American",2018,"2018",106390,46083,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2018,"2018",148220,7115,"Loudoun County, VA","05000US51107","loudoun-county-va"
0,"Total",2018,"2018",71829,6440,"Suffolk city, VA","05000US51800","suffolk-city-va"
3,"Native American",2018,"2018",153717,25224,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
2,"Black",2018,"2018",67101,13358,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
2,"Black",2018,"2018",57198,11685,"Suffolk city, VA","05000US51800","suffolk-city-va"
8,"White Non-Hispanic",2018,"2018",55601,4562,"Montgomery County, VA","05000US51121","montgomery-county-va"
0,"Total",2018,"2018",77059,2200,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
9,"Hispanic",2018,"2018",28410,14296,"Montgomery County, VA","05000US51121","montgomery-county-va"
2,"Black",2018,"2018",26856,3091,"Roanoke city, VA","05000US51770","roanoke-city-va"
2,"Black",2018,"2018",35040,3833.9999999999995,"Richmond city, VA","05000US51760","richmond-city-va"
1,"White",2018,"2018",87239,5090,"Albemarle County, VA","05000US51003","albemarle-county-va"
9,"Hispanic",2018,"2018",92105,6346,"Loudoun County, VA","05000US51107","loudoun-county-va"
8,"White Non-Hispanic",2018,"2018",126952,6696,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2018,"2018",35191,3764.0000000000005,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
1,"White",2018,"2018",137290,7029,"Arlington County, VA","05000US51013","arlington-county-va"
2,"Black",2018,"2018",35213,5909,"Norfolk city, VA","05000US51710","norfolk-city-va"
8,"White Non-Hispanic",2018,"2018",71344,7181,"Roanoke County, VA","05000US51161","roanoke-county-va"
2,"Black",2018,"2018",37336,3266,"Newport News city, VA","05000US51700","newport-news-city-va"
2,"Black",2018,"2018",26962,1957,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
1,"White",2018,"2018",60139,4647,"Augusta County, VA","05000US51015","augusta-county-va"
9,"Hispanic",2018,"2018",55732,15542,"James City County, VA","05000US51095","james-city-county-va"
8,"White Non-Hispanic",2018,"2018",60465,4404,"Rockingham County, VA","05000US51165","rockingham-county-va"
2,"Black",2018,"2018",47882,4654,"Hampton city, VA","05000US51650","hampton-city-va"
1,"White",2018,"2018",70022,6373,"Bedford County, VA","05000US51019","bedford-county-va"
2,"Black",2018,"2018",60940,10003,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
8,"White Non-Hispanic",2018,"2018",90855,8617,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2018,"2018",70290,13205,"Alexandria city, VA","05000US51510","alexandria-city-va"
2,"Black",2018,"2018",66325,6791,"York County, VA","05000US51199","york-county-va"
1,"White",2018,"2018",82764,4293,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
9,"Hispanic",2018,"2018",45240,9224,"Henrico County, VA","05000US51087","henrico-county-va"
8,"White Non-Hispanic",2018,"2018",112157,8011,"Stafford County, VA","05000US51179","stafford-county-va"
2,"Black",2018,"2018",123387,12878,"Stafford County, VA","05000US51179","stafford-county-va"
2,"Black",2018,"2018",82105,18364,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
1,"White",2018,"2018",132773,3258,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2018,"2018",90847,6922.999999999999,"York County, VA","05000US51199","york-county-va"
2,"Black",2018,"2018",110584,43704,"Rockingham County, VA","05000US51165","rockingham-county-va"
2,"Black",2018,"2018",47000,21466,"Roanoke County, VA","05000US51161","roanoke-county-va"
1,"White",2018,"2018",92626,12314,"Fauquier County, VA","05000US51061","fauquier-county-va"
9,"Hispanic",2018,"2018",24727,22094,"Hanover County, VA","05000US51085","hanover-county-va"
2,"Black",2018,"2018",95904,6618,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2018,"2018",18479,11175,"Montgomery County, VA","05000US51121","montgomery-county-va"
8,"White Non-Hispanic",2018,"2018",89507,5499,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
1,"White",2018,"2018",81731,9460,"Frederick County, VA","05000US51069","frederick-county-va"
2,"Black",2018,"2018",118819,31926.000000000004,"Loudoun County, VA","05000US51107","loudoun-county-va"
2,"Black",2018,"2018",36319,25086,"James City County, VA","05000US51095","james-city-county-va"
8,"White Non-Hispanic",2018,"2018",62345,7611,"Hampton city, VA","05000US51650","hampton-city-va"
1,"White",2018,"2018",91671,6924,"Hanover County, VA","05000US51085","hanover-county-va"
9,"Hispanic",2018,"2018",51001,14034.000000000002,"Frederick County, VA","05000US51069","frederick-county-va"
2,"Black",2018,"2018",52193,6193,"Henrico County, VA","05000US51087","henrico-county-va"
2,"Black",2018,"2018",74371,31010.000000000004,"Hanover County, VA","05000US51085","hanover-county-va"
8,"White Non-Hispanic",2018,"2018",52082,6937.999999999999,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
1,"White",2018,"2018",75963,3595.9999999999995,"Henrico County, VA","05000US51087","henrico-county-va"
2,"Black",2018,"2018",89325,39377,"Frederick County, VA","05000US51069","frederick-county-va"
2,"Black",2018,"2018",72368,57124,"Fauquier County, VA","05000US51061","fauquier-county-va"
8,"White Non-Hispanic",2018,"2018",68591,4611,"Newport News city, VA","05000US51700","newport-news-city-va"
1,"White",2018,"2018",93282,8693,"James City County, VA","05000US51095","james-city-county-va"
9,"Hispanic",2018,"2018",93183,35309,"Fauquier County, VA","05000US51061","fauquier-county-va"
2,"Black",2018,"2018",85716,9230,"Fairfax County, VA","05000US51059","fairfax-county-va"
2,"Black",2018,"2018",71996,5244,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
8,"White Non-Hispanic",2018,"2018",62162,3828.9999999999995,"Norfolk city, VA","05000US51710","norfolk-city-va"
1,"White",2018,"2018",143109,5812,"Loudoun County, VA","05000US51107","loudoun-county-va"
2,"Black",2018,"2018",56677,5283,"Arlington County, VA","05000US51013","arlington-county-va"
8,"White Non-Hispanic",2018,"2018",63278,8435,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
2,"Black",2018,"2018",37387,22858,"Albemarle County, VA","05000US51003","albemarle-county-va"
1,"White",2018,"2018",55531,4672,"Montgomery County, VA","05000US51121","montgomery-county-va"
9,"Hispanic",2018,"2018",81129,3371,"Fairfax County, VA","05000US51059","fairfax-county-va"
1,"White",2018,"2018",80275,1888.9999999999998,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
8,"White Non-Hispanic",2018,"2018",73952,6214,"Richmond city, VA","05000US51760","richmond-city-va"
1,"White",2018,"2018",83411,6516,"Suffolk city, VA","05000US51800","suffolk-city-va"
1,"White",2018,"2018",118346,4343,"Prince William County, VA","05000US51153","prince-william-county-va"
1,"White",2018,"2018",47437,4514,"Roanoke city, VA","05000US51770","roanoke-city-va"
8,"White Non-Hispanic",2018,"2018",47226,4809,"Roanoke city, VA","05000US51770","roanoke-city-va"
1,"White",2018,"2018",71229,4870,"Richmond city, VA","05000US51760","richmond-city-va"
1,"White",2018,"2018",69866,7018,"Roanoke County, VA","05000US51161","roanoke-county-va"
9,"Hispanic",2018,"2018",65935,11421,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
1,"White",2018,"2018",62345,9133,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
8,"White Non-Hispanic",2018,"2018",83312,6282,"Suffolk city, VA","05000US51800","suffolk-city-va"
1,"White",2018,"2018",61645,4030.9999999999995,"Norfolk city, VA","05000US51710","norfolk-city-va"
1,"White",2018,"2018",60716,4349,"Rockingham County, VA","05000US51165","rockingham-county-va"
1,"White",2018,"2018",68285,4972,"Newport News city, VA","05000US51700","newport-news-city-va"
8,"White Non-Hispanic",2018,"2018",80156,1854.0000000000002,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
1,"White",2018,"2018",53113,6455,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
1,"White",2018,"2018",92868,7071,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
9,"Hispanic",2018,"2018",55378,15038,"Bedford County, VA","05000US51019","bedford-county-va"
1,"White",2018,"2018",62042,7113,"Hampton city, VA","05000US51650","hampton-city-va"
9,"Hispanic",2018,"2018",63015,40735,"Albemarle County, VA","05000US51003","albemarle-county-va"
1,"White",2018,"2018",87776,5427,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
1,"White",2018,"2018",112376,8504,"Stafford County, VA","05000US51179","stafford-county-va"
9,"Hispanic",2018,"2018",48900,21544,"Augusta County, VA","05000US51015","augusta-county-va"
1,"White",2018,"2018",117955,8375,"Alexandria city, VA","05000US51510","alexandria-city-va"
9,"Hispanic",2018,"2018",82195,19052,"Arlington County, VA","05000US51013","arlington-county-va"
1,"White",2018,"2018",90715,6249,"York County, VA","05000US51199","york-county-va"
7,"Two Or More",2018,"2018",31776,31104,"Henrico County, VA","05000US51087","henrico-county-va"
9,"Hispanic",2017,"2017",68071,28617.999999999996,"Augusta County, VA","05000US51015","augusta-county-va"
7,"Two Or More",2017,"2017",58327,8427,"Henrico County, VA","05000US51087","henrico-county-va"
1,"White",2017,"2017",116978,8137,"Alexandria city, VA","05000US51510","alexandria-city-va"
0,"Total",2017,"2017",77181,6277,"Albemarle County, VA","05000US51003","albemarle-county-va"
9,"Hispanic",2017,"2017",90966,16789,"Arlington County, VA","05000US51013","arlington-county-va"
7,"Two Or More",2017,"2017",98304,12709,"Hanover County, VA","05000US51085","hanover-county-va"
9,"Hispanic",2017,"2017",57042,6699,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
1,"White",2017,"2017",82301,5425,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
1,"White",2017,"2017",113876,7670.000000000001,"Stafford County, VA","05000US51179","stafford-county-va"
7,"Two Or More",2017,"2017",89100,34264,"Fauquier County, VA","05000US51061","fauquier-county-va"
7,"Two Or More",2017,"2017",91016,31800,"Fairfax County, VA","05000US51059","fairfax-county-va"
1,"White",2017,"2017",69107,4831,"Hampton city, VA","05000US51650","hampton-city-va"
9,"Hispanic",2017,"2017",66733,34071,"Bedford County, VA","05000US51019","bedford-county-va"
9,"Hispanic",2017,"2017",51612,12911,"Albemarle County, VA","05000US51003","albemarle-county-va"
7,"Two Or More",2017,"2017",88911,21238,"Loudoun County, VA","05000US51107","loudoun-county-va"
0,"Total",2017,"2017",117237,6537,"Arlington County, VA","05000US51013","arlington-county-va"
1,"White",2017,"2017",55974,3880.0000000000005,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
1,"White",2017,"2017",90832,6036,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
7,"Two Or More",2017,"2017",82430,19246,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
0,"Total",2017,"2017",57017,5341,"Augusta County, VA","05000US51015","augusta-county-va"
1,"White",2017,"2017",54705,5705,"Newport News city, VA","05000US51700","newport-news-city-va"
7,"Two Or More",2017,"2017",79383,33876,"Bedford County, VA","05000US51019","bedford-county-va"
8,"White Non-Hispanic",2017,"2017",80995,2035,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
7,"Two Or More",2017,"2017",107295,19388,"Prince William County, VA","05000US51153","prince-william-county-va"
9,"Hispanic",2017,"2017",81389,51538,"Suffolk city, VA","05000US51800","suffolk-city-va"
1,"White",2017,"2017",67420,5935,"Norfolk city, VA","05000US51710","norfolk-city-va"
1,"White",2017,"2017",59422,3741,"Rockingham County, VA","05000US51165","rockingham-county-va"
7,"Two Or More",2017,"2017",101864,70581,"Arlington County, VA","05000US51013","arlington-county-va"
7,"Two Or More",2017,"2017",81957,63344,"Albemarle County, VA","05000US51003","albemarle-county-va"
1,"White",2017,"2017",57069,4816,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
9,"Hispanic",2017,"2017",49355,14106,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
8,"White Non-Hispanic",2017,"2017",80519,6165,"Suffolk city, VA","05000US51800","suffolk-city-va"
0,"Total",2017,"2017",66327,2678,"Bedford County, VA","05000US51019","bedford-county-va"
6,"Other",2017,"2017",34974,26850,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
1,"White",2017,"2017",63847,5033,"Richmond city, VA","05000US51760","richmond-city-va"
1,"White",2017,"2017",64346,4515,"Roanoke County, VA","05000US51161","roanoke-county-va"
7,"Two Or More",2017,"2017",9068,2965,"Roanoke County, VA","05000US51161","roanoke-county-va"
6,"Other",2017,"2017",55878,33550,"Roanoke city, VA","05000US51770","roanoke-city-va"
1,"White",2017,"2017",51242,3998,"Roanoke city, VA","05000US51770","roanoke-city-va"
0,"Total",2017,"2017",80800,4925,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
8,"White Non-Hispanic",2017,"2017",51460,4024,"Roanoke city, VA","05000US51770","roanoke-city-va"
7,"Two Or More",2017,"2017",93473,25396,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
6,"Other",2017,"2017",54071,29431,"Norfolk city, VA","05000US51710","norfolk-city-va"
1,"White",2017,"2017",80639,6650,"Suffolk city, VA","05000US51800","suffolk-city-va"
1,"White",2017,"2017",112465,5187,"Prince William County, VA","05000US51153","prince-william-county-va"
0,"Total",2017,"2017",118279,3347,"Fairfax County, VA","05000US51059","fairfax-county-va"
6,"Other",2017,"2017",32365,26517,"Newport News city, VA","05000US51700","newport-news-city-va"
1,"White",2017,"2017",80486,2162,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
9,"Hispanic",2017,"2017",71777,6645,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2017,"2017",66360,4900,"Richmond city, VA","05000US51760","richmond-city-va"
7,"Two Or More",2017,"2017",141265,38404,"Stafford County, VA","05000US51179","stafford-county-va"
9,"Hispanic",2017,"2017",36576,2020,"Richmond city, VA","05000US51760","richmond-city-va"
2,"Black",2017,"2017",41837,27963,"Albemarle County, VA","05000US51003","albemarle-county-va"
1,"White",2017,"2017",60794,7216,"Montgomery County, VA","05000US51121","montgomery-county-va"
6,"Other",2017,"2017",92482,86161,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
7,"Two Or More",2017,"2017",61750,26011,"York County, VA","05000US51199","york-county-va"
2,"Black",2017,"2017",51764,13909.999999999998,"Arlington County, VA","05000US51013","arlington-county-va"
0,"Total",2017,"2017",98585,7510.999999999999,"Fauquier County, VA","05000US51061","fauquier-county-va"
8,"White Non-Hispanic",2017,"2017",58033,5501,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
6,"Other",2017,"2017",34353,18814,"Alexandria city, VA","05000US51510","alexandria-city-va"
6,"Other",2017,"2017",51698,45888,"Stafford County, VA","05000US51179","stafford-county-va"
7,"Two Or More",2017,"2017",92199,36689,"Alexandria city, VA","05000US51510","alexandria-city-va"
2,"Black",2017,"2017",66513,24557,"Bedford County, VA","05000US51019","bedford-county-va"
1,"White",2017,"2017",135004,3554.9999999999995,"Loudoun County, VA","05000US51107","loudoun-county-va"
8,"White Non-Hispanic",2017,"2017",68362,6547,"Norfolk city, VA","05000US51710","norfolk-city-va"
6,"Other",2017,"2017",74386,53170,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2017,"2017",67147,7241,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
7,"Two Or More",2017,"2017",91943,31713,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
0,"Total",2017,"2017",72405,9983,"Frederick County, VA","05000US51069","frederick-county-va"
9,"Hispanic",2017,"2017",48750,18952,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
2,"Black",2017,"2017",81032,7221,"Fairfax County, VA","05000US51059","fairfax-county-va"
